Date,ITUB4.SA,BBDC4.SA,BBAS3.SA,BPAC11.SA,SANB11.SA,MGLU3.SA,LREN3.SA,RADL3.SA,CEAB3.SA,SMFT3.SA,IGTI11.SA,AMER3.SA,PETR4.SA,VALE3.SA,SBSP3.SA,MRVE3.SA,CYRE3.SA,EZTC3.SA,VIVT3.SA,TIMS3.SA,CVCB3.SA,BBSE3.SA,B3SA3.SA
2020-01-16,20.964553833007812,17.484880447387695,15.640003204345703,16.03285026550293,29.185270309448242,114.1685562133789,37.83978271484375,19.8523006439209,16.10525894165039,,,6836.57666015625,8.220989227294922,30.60616111755371,9.93856143951416,19.584016799926758,22.76375389099121,35.65179443359375,17.60495948791504,10.527692794799805,33.849464416503906,20.50141143798828,11.32729721069336
2020-01-17,21.109561920166016,17.893733978271484,15.851900100708008,16.681564331054688,29.792631149291992,116.06922149658203,38.829872131347656,20.176719665527344,16.316085815429688,,,6924.02587890625,8.312891006469727,31.621368408203125,9.872907638549805,19.64742660522461,23.479555130004883,36.181331634521484,17.282136917114258,10.55942153930664,34.31925582885742,20.54119873046875,11.685542106628418
2020-01-20,20.68060302734375,17.545448303222656,15.750696182250977,16.65326690673828,29.534177780151367,119.59294128417969,39.01346206665039,20.774972915649414,16.160255432128906,,,7353.498046875,8.354665756225586,31.82109260559082,9.897528648376465,20.19092559814453,23.989824295043945,36.61235809326172,17.282136917114258,10.401297569274902,33.79177474975586,20.55256462097168,11.726780891418457
2020-01-21,20.23955535888672,16.959922790527344,15.295255661010742,16.73598861694336,28.39054298400879,119.40074157714844,38.65284729003906,21.889507293701172,15.536947250366211,,,7439.00390625,8.248839378356934,31.083251953125,9.90245246887207,19.611190795898438,23.755949020385742,36.760135650634766,17.89516258239746,10.6630859375,32.415374755859375,20.461626052856445,11.520596504211426
2020-01-22,20.360393524169922,17.0205020904541,15.41543960571289,16.527008056640625,28.11271858215332,118.930908203125,39.24296569824219,21.9331111907959,15.665274620056152,,,7370.01611328125,8.156937599182129,31.233034133911133,10.022274017333984,19.756122589111328,24.117389678955078,36.32910919189453,17.445175170898438,10.854640007019043,32.7532958984375,20.569618225097656,12.242239952087402
2020-01-23,20.843725204467773,17.469743728637695,16.28204345703125,17.06687355041504,28.726531982421875,120.83158111572266,39.911766052246094,21.538925170898438,15.536947250366211,,,7321.43310546875,8.257194519042969,30.789230346679688,10.279969215393066,19.701778411865234,24.365440368652344,37.04338073730469,17.536483764648438,10.707780838012695,33.30550003051758,20.598033905029297,12.551520347595215
2020-01-24,20.686641693115234,17.338489532470703,16.066974639892578,17.014631271362305,28.519765853881836,119.91329193115234,39.45277404785156,21.62788200378418,15.738604545593262,,,7214.55126953125,8.159721374511719,29.846139907836914,10.253706932067871,19.611190795898438,23.628381729125977,36.821712493896484,17.706039428710938,10.4651460647583,32.58845520019531,20.404787063598633,12.626265525817871
2020-01-27,20.23955535888672,16.939739227294922,15.908835411071777,16.331083297729492,28.416391372680664,114.8946533203125,38.606937408447266,21.802297592163086,15.115294456481934,,,7008.56005859375,7.806042194366455,28.020977020263672,10.107623100280762,18.270565032958984,22.820451736450195,35.7995719909668,17.4777889251709,10.535384178161621,31.17085075378418,19.893247604370117,12.280902862548828
2020-01-28,20.23351287841797,16.959922790527344,16.03851318359375,16.3746280670166,28.054563522338867,121.7071762084961,39.124942779541016,21.779621124267578,15.399450302124023,,,7292.28369140625,8.020479202270508,28.40376091003418,10.586906433105469,18.216217041015625,23.44411849975586,36.00892639160156,17.588653564453125,10.867408752441406,31.657121658325195,19.898927688598633,12.649459838867188
2020-01-29,19.919349670410156,16.717641830444336,15.643157005310059,16.415985107421875,27.414907455444336,122.34784698486328,39.34131622314453,22.4284610748291,15.21612548828125,,,7330.17822265625,8.034402847290039,28.154117584228516,10.242217063903809,19.06769371032715,23.203157424926758,35.77494430541992,17.784305572509766,10.771632194519043,30.503257751464844,20.245641708374023,12.525747299194336
2020-01-30,20.2093448638916,16.884206771850586,15.750696182250977,16.08074378967285,27.27276039123535,120.66075134277344,38.8167610168457,21.85462188720703,15.069464683532715,,,7190.259765625,8.059466361999512,28.57018280029297,10.224162101745605,19.185453414916992,23.011804580688477,35.05451583862305,17.213659286499023,10.675857543945312,29.860389709472656,20.23995590209961,12.57729434967041
2020-01-31,19.82872772216797,16.601547241210938,15.35218620300293,16.167816162109375,27.007844924926758,119.16584014892578,37.6693000793457,21.666250228881836,14.666143417358398,,,6918.19580078125,7.923006057739258,27.887834548950195,10.01242446899414,18.904647827148438,22.536968231201172,34.235572814941406,17.076709747314453,10.695008277893066,30.08292007446289,19.768203735351562,12.422654151916504
2020-02-03,19.886137008666992,16.707551956176758,15.428089141845703,16.43122673034668,27.195220947265625,120.72481536865234,37.885677337646484,21.594738006591797,14.666143417358398,,,6939.572265625,7.847815990447998,28.242876052856445,10.137167930603027,18.641956329345703,22.997629165649414,33.69987106323242,17.30170440673828,10.892948150634766,30.21479034423828,19.853464126586914,12.909767150878906
2020-02-04,20.043298721313477,16.71713638305664,15.260465621948242,16.324554443359375,27.169374465942383,123.13802337646484,37.308677673339844,21.474388122558594,14.922801971435547,,,7136.818359375,7.9731340408325195,28.99735450744629,10.330851554870605,19.158275604248047,23.28111457824707,33.5274658203125,17.20388412475586,10.797170639038086,30.659852981567383,19.58064079284668,12.876262664794922
2020-02-05,20.1641902923584,17.04036521911621,15.940464973449707,17.07123374938965,27.39551544189453,122.36920928955078,37.50537872314453,21.24590301513672,14.867802619934082,,,7141.67724609375,7.906298637390137,29.396780014038086,10.66076946258545,19.565900802612305,23.387418746948242,32.702362060546875,17.0930118560791,10.726936340332031,30.495014190673828,19.682947158813477,12.719050407409668
2020-02-06,20.11583137512207,16.843399047851562,15.67162799835205,16.981979370117188,26.97554588317871,119.22988891601562,36.20711898803711,21.148229598999023,14.52864933013916,,,6947.345703125,8.126302719116211,29.55765724182129,10.472010612487793,19.112987518310547,23.387418746948242,31.957305908203125,17.145193099975586,10.618387222290039,30.099403381347656,19.779571533203125,12.548943519592285
2020-02-07,20.37574577331543,17.03531837463379,15.687437057495117,16.76864242553711,26.878625869750977,115.81295776367188,36.436622619628906,21.017414093017578,14.25365924835205,,,6603.37890625,8.056682586669922,28.903043746948242,10.401432037353516,18.143747329711914,23.19606590270996,31.77257537841797,16.92344856262207,10.637545585632324,28.846635818481445,20.097858428955078,12.448427200317383
2020-02-10,20.720277786254883,17.21712875366211,15.532459259033203,16.000194549560547,27.54412841796875,111.86212158203125,36.03664779663086,20.881364822387695,13.612015724182129,,,6390.5859375,8.112378120422363,27.843446731567383,10.06658935546875,17.935405731201172,21.82117462158203,30.424097061157227,16.949539184570312,10.426838874816895,27.107595443725586,20.359317779541016,12.533477783203125
