Regime,Epicentro,Ativo,Barreira_Contagio
Regime_6,BBAS3.SA,CYRE3.SA,0.9498
Regime_6,BBAS3.SA,EZTC3.SA,0.9498
Regime_6,BBAS3.SA,CEAB3.SA,0.9498
Regime_6,BBAS3.SA,LREN3.SA,0.9498
Regime_6,BBAS3.SA,SMFT3.SA,0.9498
Regime_6,BBAS3.SA,IGTI11.SA,0.9498
Regime_6,SANB11.SA,CVCB3.SA,0.9498
Regime_6,SANB11.SA,MGLU3.SA,0.9498
Regime_6,SANB11.SA,MRVE3.SA,0.9498
Regime_6,SANB11.SA,CYRE3.SA,0.9498
Regime_6,SANB11.SA,EZTC3.SA,0.9498
Regime_6,SANB11.SA,CEAB3.SA,0.9498
Regime_6,SANB11.SA,LREN3.SA,0.9498
Regime_6,SANB11.SA,SMFT3.SA,0.9498
Regime_6,SANB11.SA,IGTI11.SA,0.9498
Regime_6,MGLU3.SA,SANB11.SA,0.9498
Regime_6,MGLU3.SA,ITUB4.SA,0.9498
Regime_6,MGLU3.SA,BBAS3.SA,0.9498
Regime_6,LREN3.SA,SANB11.SA,0.9498
Regime_6,LREN3.SA,ITUB4.SA,0.9498
Regime_6,LREN3.SA,BBAS3.SA,0.9498
Regime_6,CEAB3.SA,SANB11.SA,0.9498
Regime_6,CEAB3.SA,ITUB4.SA,0.9498
Regime_6,CEAB3.SA,BBAS3.SA,0.9498
Regime_6,SMFT3.SA,SANB11.SA,0.9498
Regime_6,SMFT3.SA,ITUB4.SA,0.9498
Regime_6,SMFT3.SA,BBAS3.SA,0.9498
Regime_6,IGTI11.SA,SANB11.SA,0.9498
Regime_6,IGTI11.SA,ITUB4.SA,0.9498
Regime_6,IGTI11.SA,BBAS3.SA,0.9498
Regime_6,MRVE3.SA,SANB11.SA,0.9498
Regime_6,MRVE3.SA,ITUB4.SA,0.9498
Regime_6,MRVE3.SA,BBAS3.SA,0.9498
Regime_6,CYRE3.SA,SANB11.SA,0.9498
Regime_6,CYRE3.SA,ITUB4.SA,0.9498
Regime_6,CYRE3.SA,BBAS3.SA,0.9498
Regime_6,EZTC3.SA,SANB11.SA,0.9498
Regime_6,EZTC3.SA,ITUB4.SA,0.9498
Regime_6,EZTC3.SA,BBAS3.SA,0.9498
Regime_6,CVCB3.SA,SANB11.SA,0.9498
Regime_6,CVCB3.SA,ITUB4.SA,0.9498
Regime_6,CVCB3.SA,BBAS3.SA,0.9498
Regime_6,BPAC11.SA,B3SA3.SA,0.9607
Regime_6,BPAC11.SA,TIMS3.SA,0.9607
Regime_6,BPAC11.SA,VIVT3.SA,0.9607
Regime_6,VIVT3.SA,BPAC11.SA,0.9607
Regime_6,TIMS3.SA,BPAC11.SA,0.9607
Regime_6,B3SA3.SA,BPAC11.SA,0.9607
Regime_6,ITUB4.SA,BBDC4.SA,0.9669
Regime_6,BBDC4.SA,CVCB3.SA,0.9669
Regime_6,BBDC4.SA,MGLU3.SA,0.9669
Regime_6,BBDC4.SA,MRVE3.SA,0.9669
Regime_6,BBDC4.SA,CYRE3.SA,0.9669
Regime_6,BBDC4.SA,EZTC3.SA,0.9669
Regime_6,BBDC4.SA,CEAB3.SA,0.9669
Regime_6,BBDC4.SA,LREN3.SA,0.9669
Regime_6,BBDC4.SA,SMFT3.SA,0.9669
Regime_6,BBDC4.SA,IGTI11.SA,0.9669
Regime_6,BBDC4.SA,SANB11.SA,0.9669
Regime_6,BBDC4.SA,ITUB4.SA,0.9669
Regime_6,BBDC4.SA,BBAS3.SA,0.9669
Regime_6,BBAS3.SA,BBDC4.SA,0.9669
Regime_6,SANB11.SA,BBDC4.SA,0.9669
Regime_6,MGLU3.SA,BBDC4.SA,0.9669
Regime_6,LREN3.SA,BBDC4.SA,0.9669
Regime_6,CEAB3.SA,BBDC4.SA,0.9669
Regime_6,SMFT3.SA,BBDC4.SA,0.9669
Regime_6,IGTI11.SA,BBDC4.SA,0.9669
Regime_6,MRVE3.SA,BBDC4.SA,0.9669
Regime_6,CYRE3.SA,BBDC4.SA,0.9669
Regime_6,EZTC3.SA,BBDC4.SA,0.9669
Regime_6,CVCB3.SA,BBDC4.SA,0.9669
Regime_6,BPAC11.SA,RADL3.SA,0.9711
Regime_6,RADL3.SA,B3SA3.SA,0.9711
Regime_6,RADL3.SA,TIMS3.SA,0.9711
Regime_6,RADL3.SA,VIVT3.SA,0.9711
Regime_6,RADL3.SA,BPAC11.SA,0.9711
Regime_6,VIVT3.SA,RADL3.SA,0.9711
Regime_6,TIMS3.SA,RADL3.SA,0.9711
Regime_6,B3SA3.SA,RADL3.SA,0.9711
Regime_6,ITUB4.SA,B3SA3.SA,0.9831
Regime_6,ITUB4.SA,TIMS3.SA,0.9831
Regime_6,ITUB4.SA,VIVT3.SA,0.9831
Regime_6,ITUB4.SA,BPAC11.SA,0.9831
Regime_6,ITUB4.SA,RADL3.SA,0.9831
Regime_6,BBDC4.SA,B3SA3.SA,0.9831
Regime_6,BBDC4.SA,TIMS3.SA,0.9831
Regime_6,BBDC4.SA,VIVT3.SA,0.9831
Regime_6,BBDC4.SA,BPAC11.SA,0.9831
Regime_6,BBDC4.SA,RADL3.SA,0.9831
Regime_6,BBAS3.SA,B3SA3.SA,0.9831
Regime_6,BBAS3.SA,TIMS3.SA,0.9831
Regime_6,BBAS3.SA,VIVT3.SA,0.9831
Regime_6,BBAS3.SA,BPAC11.SA,0.9831
Regime_6,BBAS3.SA,RADL3.SA,0.9831
Regime_6,BPAC11.SA,CVCB3.SA,0.9831
Regime_6,BPAC11.SA,MGLU3.SA,0.9831
Regime_6,BPAC11.SA,MRVE3.SA,0.9831
Regime_6,BPAC11.SA,CYRE3.SA,0.9831
Regime_6,BPAC11.SA,EZTC3.SA,0.9831
Regime_6,BPAC11.SA,CEAB3.SA,0.9831
Regime_6,BPAC11.SA,LREN3.SA,0.9831
Regime_6,BPAC11.SA,SMFT3.SA,0.9831
Regime_6,BPAC11.SA,IGTI11.SA,0.9831
Regime_6,BPAC11.SA,SANB11.SA,0.9831
Regime_6,BPAC11.SA,ITUB4.SA,0.9831
Regime_6,BPAC11.SA,BBAS3.SA,0.9831
Regime_6,BPAC11.SA,BBDC4.SA,0.9831
Regime_6,SANB11.SA,B3SA3.SA,0.9831
Regime_6,SANB11.SA,TIMS3.SA,0.9831
Regime_6,SANB11.SA,VIVT3.SA,0.9831
Regime_6,SANB11.SA,BPAC11.SA,0.9831
Regime_6,SANB11.SA,RADL3.SA,0.9831
Regime_6,MGLU3.SA,B3SA3.SA,0.9831
Regime_6,MGLU3.SA,TIMS3.SA,0.9831
Regime_6,MGLU3.SA,VIVT3.SA,0.9831
Regime_6,MGLU3.SA,BPAC11.SA,0.9831
Regime_6,MGLU3.SA,RADL3.SA,0.9831
Regime_6,LREN3.SA,B3SA3.SA,0.9831
Regime_6,LREN3.SA,TIMS3.SA,0.9831
Regime_6,LREN3.SA,VIVT3.SA,0.9831
Regime_6,LREN3.SA,BPAC11.SA,0.9831
Regime_6,LREN3.SA,RADL3.SA,0.9831
Regime_6,RADL3.SA,CVCB3.SA,0.9831
Regime_6,RADL3.SA,MGLU3.SA,0.9831
Regime_6,RADL3.SA,MRVE3.SA,0.9831
Regime_6,RADL3.SA,CYRE3.SA,0.9831
Regime_6,RADL3.SA,EZTC3.SA,0.9831
Regime_6,RADL3.SA,CEAB3.SA,0.9831
Regime_6,RADL3.SA,LREN3.SA,0.9831
Regime_6,RADL3.SA,SMFT3.SA,0.9831
Regime_6,RADL3.SA,IGTI11.SA,0.9831
Regime_6,RADL3.SA,SANB11.SA,0.9831
Regime_6,RADL3.SA,ITUB4.SA,0.9831
Regime_6,RADL3.SA,BBAS3.SA,0.9831
Regime_6,RADL3.SA,BBDC4.SA,0.9831
Regime_6,CEAB3.SA,B3SA3.SA,0.9831
Regime_6,CEAB3.SA,TIMS3.SA,0.9831
Regime_6,CEAB3.SA,VIVT3.SA,0.9831
Regime_6,CEAB3.SA,BPAC11.SA,0.9831
Regime_6,CEAB3.SA,RADL3.SA,0.9831
Regime_6,SMFT3.SA,B3SA3.SA,0.9831
Regime_6,SMFT3.SA,TIMS3.SA,0.9831
Regime_6,SMFT3.SA,VIVT3.SA,0.9831
Regime_6,SMFT3.SA,BPAC11.SA,0.9831
Regime_6,SMFT3.SA,RADL3.SA,0.9831
Regime_6,IGTI11.SA,B3SA3.SA,0.9831
Regime_6,IGTI11.SA,TIMS3.SA,0.9831
Regime_6,IGTI11.SA,VIVT3.SA,0.9831
Regime_6,IGTI11.SA,BPAC11.SA,0.9831
Regime_6,IGTI11.SA,RADL3.SA,0.9831
Regime_6,MRVE3.SA,B3SA3.SA,0.9831
Regime_6,MRVE3.SA,TIMS3.SA,0.9831
Regime_6,MRVE3.SA,VIVT3.SA,0.9831
Regime_6,MRVE3.SA,BPAC11.SA,0.9831
Regime_6,MRVE3.SA,RADL3.SA,0.9831
Regime_6,CYRE3.SA,B3SA3.SA,0.9831
Regime_6,CYRE3.SA,TIMS3.SA,0.9831
Regime_6,CYRE3.SA,VIVT3.SA,0.9831
Regime_6,CYRE3.SA,BPAC11.SA,0.9831
Regime_6,CYRE3.SA,RADL3.SA,0.9831
Regime_6,EZTC3.SA,B3SA3.SA,0.9831
Regime_6,EZTC3.SA,TIMS3.SA,0.9831
Regime_6,EZTC3.SA,VIVT3.SA,0.9831
Regime_6,EZTC3.SA,BPAC11.SA,0.9831
Regime_6,EZTC3.SA,RADL3.SA,0.9831
Regime_6,VIVT3.SA,CVCB3.SA,0.9831
Regime_6,VIVT3.SA,MGLU3.SA,0.9831
Regime_6,VIVT3.SA,MRVE3.SA,0.9831
Regime_6,VIVT3.SA,CYRE3.SA,0.9831
Regime_6,VIVT3.SA,EZTC3.SA,0.9831
Regime_6,VIVT3.SA,CEAB3.SA,0.9831
Regime_6,VIVT3.SA,LREN3.SA,0.9831
Regime_6,VIVT3.SA,SMFT3.SA,0.9831
Regime_6,VIVT3.SA,IGTI11.SA,0.9831
Regime_6,VIVT3.SA,SANB11.SA,0.9831
Regime_6,VIVT3.SA,ITUB4.SA,0.9831
Regime_6,VIVT3.SA,BBAS3.SA,0.9831
Regime_6,VIVT3.SA,BBDC4.SA,0.9831
Regime_6,TIMS3.SA,CVCB3.SA,0.9831
Regime_6,TIMS3.SA,MGLU3.SA,0.9831
Regime_6,TIMS3.SA,MRVE3.SA,0.9831
Regime_6,TIMS3.SA,CYRE3.SA,0.9831
Regime_6,TIMS3.SA,EZTC3.SA,0.9831
Regime_6,TIMS3.SA,CEAB3.SA,0.9831
Regime_6,TIMS3.SA,LREN3.SA,0.9831
Regime_6,TIMS3.SA,SMFT3.SA,0.9831
Regime_6,TIMS3.SA,IGTI11.SA,0.9831
Regime_6,TIMS3.SA,SANB11.SA,0.9831
Regime_6,TIMS3.SA,ITUB4.SA,0.9831
Regime_6,TIMS3.SA,BBAS3.SA,0.9831
Regime_6,TIMS3.SA,BBDC4.SA,0.9831
Regime_6,CVCB3.SA,B3SA3.SA,0.9831
Regime_6,CVCB3.SA,TIMS3.SA,0.9831
Regime_6,CVCB3.SA,VIVT3.SA,0.9831
Regime_6,CVCB3.SA,BPAC11.SA,0.9831
Regime_6,CVCB3.SA,RADL3.SA,0.9831
Regime_6,B3SA3.SA,CVCB3.SA,0.9831
Regime_6,B3SA3.SA,MGLU3.SA,0.9831
Regime_6,B3SA3.SA,MRVE3.SA,0.9831
Regime_6,B3SA3.SA,CYRE3.SA,0.9831
Regime_6,B3SA3.SA,EZTC3.SA,0.9831
Regime_6,B3SA3.SA,CEAB3.SA,0.9831
Regime_6,B3SA3.SA,LREN3.SA,0.9831
Regime_6,B3SA3.SA,SMFT3.SA,0.9831
Regime_6,B3SA3.SA,IGTI11.SA,0.9831
Regime_6,B3SA3.SA,SANB11.SA,0.9831
Regime_6,B3SA3.SA,ITUB4.SA,0.9831
Regime_6,B3SA3.SA,BBAS3.SA,0.9831
Regime_6,B3SA3.SA,BBDC4.SA,0.9831
Regime_6,ITUB4.SA,BBSE3.SA,1.0729
Regime_6,BBDC4.SA,BBSE3.SA,1.0729
Regime_6,BBAS3.SA,BBSE3.SA,1.0729
Regime_6,BPAC11.SA,BBSE3.SA,1.0729
Regime_6,SANB11.SA,BBSE3.SA,1.0729
Regime_6,MGLU3.SA,BBSE3.SA,1.0729
Regime_6,LREN3.SA,BBSE3.SA,1.0729
Regime_6,RADL3.SA,BBSE3.SA,1.0729
Regime_6,CEAB3.SA,BBSE3.SA,1.0729
Regime_6,SMFT3.SA,BBSE3.SA,1.0729
Regime_6,IGTI11.SA,BBSE3.SA,1.0729
Regime_6,MRVE3.SA,BBSE3.SA,1.0729
Regime_6,CYRE3.SA,BBSE3.SA,1.0729
Regime_6,EZTC3.SA,BBSE3.SA,1.0729
Regime_6,VIVT3.SA,BBSE3.SA,1.0729
Regime_6,TIMS3.SA,BBSE3.SA,1.0729
Regime_6,CVCB3.SA,BBSE3.SA,1.0729
Regime_6,BBSE3.SA,CVCB3.SA,1.0729
Regime_6,BBSE3.SA,MGLU3.SA,1.0729
Regime_6,BBSE3.SA,MRVE3.SA,1.0729
Regime_6,BBSE3.SA,CYRE3.SA,1.0729
Regime_6,BBSE3.SA,EZTC3.SA,1.0729
Regime_6,BBSE3.SA,CEAB3.SA,1.0729
Regime_6,BBSE3.SA,LREN3.SA,1.0729
Regime_6,BBSE3.SA,SMFT3.SA,1.0729
Regime_6,BBSE3.SA,IGTI11.SA,1.0729
Regime_6,BBSE3.SA,SANB11.SA,1.0729
Regime_6,BBSE3.SA,ITUB4.SA,1.0729
Regime_6,BBSE3.SA,BBAS3.SA,1.0729
Regime_6,BBSE3.SA,BBDC4.SA,1.0729
Regime_6,BBSE3.SA,B3SA3.SA,1.0729
Regime_6,BBSE3.SA,TIMS3.SA,1.0729
Regime_6,BBSE3.SA,VIVT3.SA,1.0729
Regime_6,BBSE3.SA,BPAC11.SA,1.0729
Regime_6,BBSE3.SA,RADL3.SA,1.0729
Regime_6,B3SA3.SA,BBSE3.SA,1.0729
Regime_6,ITUB4.SA,SBSP3.SA,1.1058
Regime_6,BBDC4.SA,SBSP3.SA,1.1058
Regime_6,BBAS3.SA,SBSP3.SA,1.1058
Regime_6,BPAC11.SA,SBSP3.SA,1.1058
Regime_6,SANB11.SA,SBSP3.SA,1.1058
Regime_6,MGLU3.SA,SBSP3.SA,1.1058
Regime_6,LREN3.SA,SBSP3.SA,1.1058
Regime_6,RADL3.SA,SBSP3.SA,1.1058
Regime_6,CEAB3.SA,SBSP3.SA,1.1058
Regime_6,SMFT3.SA,SBSP3.SA,1.1058
Regime_6,IGTI11.SA,SBSP3.SA,1.1058
Regime_6,SBSP3.SA,CVCB3.SA,1.1058
Regime_6,SBSP3.SA,MGLU3.SA,1.1058
Regime_6,SBSP3.SA,MRVE3.SA,1.1058
Regime_6,SBSP3.SA,CYRE3.SA,1.1058
Regime_6,SBSP3.SA,EZTC3.SA,1.1058
Regime_6,SBSP3.SA,CEAB3.SA,1.1058
Regime_6,SBSP3.SA,LREN3.SA,1.1058
Regime_6,SBSP3.SA,SMFT3.SA,1.1058
Regime_6,SBSP3.SA,IGTI11.SA,1.1058
Regime_6,SBSP3.SA,SANB11.SA,1.1058
Regime_6,SBSP3.SA,ITUB4.SA,1.1058
Regime_6,SBSP3.SA,BBAS3.SA,1.1058
Regime_6,SBSP3.SA,BBDC4.SA,1.1058
Regime_6,SBSP3.SA,B3SA3.SA,1.1058
Regime_6,SBSP3.SA,TIMS3.SA,1.1058
Regime_6,SBSP3.SA,VIVT3.SA,1.1058
Regime_6,SBSP3.SA,BPAC11.SA,1.1058
Regime_6,SBSP3.SA,RADL3.SA,1.1058
Regime_6,SBSP3.SA,BBSE3.SA,1.1058
Regime_6,MRVE3.SA,SBSP3.SA,1.1058
Regime_6,CYRE3.SA,SBSP3.SA,1.1058
Regime_6,EZTC3.SA,SBSP3.SA,1.1058
Regime_6,VIVT3.SA,SBSP3.SA,1.1058
Regime_6,TIMS3.SA,SBSP3.SA,1.1058
Regime_6,CVCB3.SA,SBSP3.SA,1.1058
Regime_6,BBSE3.SA,SBSP3.SA,1.1058
Regime_6,B3SA3.SA,SBSP3.SA,1.1058
Regime_6,ITUB4.SA,PETR4.SA,1.128
Regime_6,BBDC4.SA,PETR4.SA,1.128
Regime_6,BBAS3.SA,PETR4.SA,1.128
Regime_6,BPAC11.SA,PETR4.SA,1.128
Regime_6,SANB11.SA,PETR4.SA,1.128
Regime_6,MGLU3.SA,PETR4.SA,1.128
Regime_6,LREN3.SA,PETR4.SA,1.128
Regime_6,RADL3.SA,PETR4.SA,1.128
Regime_6,CEAB3.SA,PETR4.SA,1.128
Regime_6,SMFT3.SA,PETR4.SA,1.128
Regime_6,IGTI11.SA,PETR4.SA,1.128
Regime_6,PETR4.SA,CVCB3.SA,1.128
Regime_6,PETR4.SA,MGLU3.SA,1.128
Regime_6,PETR4.SA,MRVE3.SA,1.128
Regime_6,PETR4.SA,CYRE3.SA,1.128
Regime_6,PETR4.SA,EZTC3.SA,1.128
Regime_6,PETR4.SA,CEAB3.SA,1.128
Regime_6,PETR4.SA,LREN3.SA,1.128
Regime_6,PETR4.SA,SMFT3.SA,1.128
Regime_6,PETR4.SA,IGTI11.SA,1.128
Regime_6,PETR4.SA,SANB11.SA,1.128
Regime_6,PETR4.SA,ITUB4.SA,1.128
Regime_6,PETR4.SA,BBAS3.SA,1.128
Regime_6,PETR4.SA,BBDC4.SA,1.128
Regime_6,PETR4.SA,B3SA3.SA,1.128
Regime_6,PETR4.SA,TIMS3.SA,1.128
Regime_6,PETR4.SA,VIVT3.SA,1.128
Regime_6,PETR4.SA,BPAC11.SA,1.128
Regime_6,PETR4.SA,RADL3.SA,1.128
Regime_6,PETR4.SA,BBSE3.SA,1.128
Regime_6,PETR4.SA,SBSP3.SA,1.128
Regime_6,SBSP3.SA,PETR4.SA,1.128
Regime_6,MRVE3.SA,PETR4.SA,1.128
Regime_6,CYRE3.SA,PETR4.SA,1.128
Regime_6,EZTC3.SA,PETR4.SA,1.128
Regime_6,VIVT3.SA,PETR4.SA,1.128
Regime_6,TIMS3.SA,PETR4.SA,1.128
Regime_6,CVCB3.SA,PETR4.SA,1.128
Regime_6,BBSE3.SA,PETR4.SA,1.128
Regime_6,B3SA3.SA,PETR4.SA,1.128
Regime_6,ITUB4.SA,VALE3.SA,1.1467
Regime_6,BBDC4.SA,VALE3.SA,1.1467
Regime_6,BBAS3.SA,VALE3.SA,1.1467
Regime_6,BPAC11.SA,VALE3.SA,1.1467
Regime_6,SANB11.SA,VALE3.SA,1.1467
Regime_6,MGLU3.SA,VALE3.SA,1.1467
Regime_6,LREN3.SA,VALE3.SA,1.1467
Regime_6,RADL3.SA,VALE3.SA,1.1467
Regime_6,CEAB3.SA,VALE3.SA,1.1467
Regime_6,SMFT3.SA,VALE3.SA,1.1467
Regime_6,IGTI11.SA,VALE3.SA,1.1467
Regime_6,PETR4.SA,VALE3.SA,1.1467
Regime_6,VALE3.SA,CVCB3.SA,1.1467
Regime_6,VALE3.SA,MGLU3.SA,1.1467
Regime_6,VALE3.SA,MRVE3.SA,1.1467
Regime_6,VALE3.SA,CYRE3.SA,1.1467
Regime_6,VALE3.SA,EZTC3.SA,1.1467
Regime_6,VALE3.SA,CEAB3.SA,1.1467
Regime_6,VALE3.SA,LREN3.SA,1.1467
Regime_6,VALE3.SA,SMFT3.SA,1.1467
Regime_6,VALE3.SA,IGTI11.SA,1.1467
Regime_6,VALE3.SA,SANB11.SA,1.1467
Regime_6,VALE3.SA,ITUB4.SA,1.1467
Regime_6,VALE3.SA,BBAS3.SA,1.1467
Regime_6,VALE3.SA,BBDC4.SA,1.1467
Regime_6,VALE3.SA,B3SA3.SA,1.1467
Regime_6,VALE3.SA,TIMS3.SA,1.1467
Regime_6,VALE3.SA,VIVT3.SA,1.1467
Regime_6,VALE3.SA,BPAC11.SA,1.1467
Regime_6,VALE3.SA,RADL3.SA,1.1467
Regime_6,VALE3.SA,BBSE3.SA,1.1467
Regime_6,VALE3.SA,SBSP3.SA,1.1467
Regime_6,VALE3.SA,PETR4.SA,1.1467
Regime_6,SBSP3.SA,VALE3.SA,1.1467
Regime_6,MRVE3.SA,VALE3.SA,1.1467
Regime_6,CYRE3.SA,VALE3.SA,1.1467
Regime_6,EZTC3.SA,VALE3.SA,1.1467
Regime_6,VIVT3.SA,VALE3.SA,1.1467
Regime_6,TIMS3.SA,VALE3.SA,1.1467
Regime_6,CVCB3.SA,VALE3.SA,1.1467
Regime_6,BBSE3.SA,VALE3.SA,1.1467
Regime_6,B3SA3.SA,VALE3.SA,1.1467
Regime_6,ITUB4.SA,AMER3.SA,1.1551
Regime_6,BBDC4.SA,AMER3.SA,1.1551
Regime_6,BBAS3.SA,AMER3.SA,1.1551
Regime_6,BPAC11.SA,AMER3.SA,1.1551
Regime_6,SANB11.SA,AMER3.SA,1.1551
Regime_6,MGLU3.SA,AMER3.SA,1.1551
Regime_6,LREN3.SA,AMER3.SA,1.1551
Regime_6,RADL3.SA,AMER3.SA,1.1551
Regime_6,CEAB3.SA,AMER3.SA,1.1551
Regime_6,SMFT3.SA,AMER3.SA,1.1551
Regime_6,IGTI11.SA,AMER3.SA,1.1551
Regime_6,AMER3.SA,CVCB3.SA,1.1551
Regime_6,AMER3.SA,MGLU3.SA,1.1551
Regime_6,AMER3.SA,MRVE3.SA,1.1551
Regime_6,AMER3.SA,CYRE3.SA,1.1551
Regime_6,AMER3.SA,EZTC3.SA,1.1551
Regime_6,AMER3.SA,CEAB3.SA,1.1551
Regime_6,AMER3.SA,LREN3.SA,1.1551
Regime_6,AMER3.SA,SMFT3.SA,1.1551
Regime_6,AMER3.SA,IGTI11.SA,1.1551
Regime_6,AMER3.SA,SANB11.SA,1.1551
Regime_6,AMER3.SA,ITUB4.SA,1.1551
Regime_6,AMER3.SA,BBAS3.SA,1.1551
Regime_6,AMER3.SA,BBDC4.SA,1.1551
Regime_6,AMER3.SA,B3SA3.SA,1.1551
Regime_6,AMER3.SA,TIMS3.SA,1.1551
Regime_6,AMER3.SA,VIVT3.SA,1.1551
Regime_6,AMER3.SA,BPAC11.SA,1.1551
Regime_6,AMER3.SA,RADL3.SA,1.1551
Regime_6,AMER3.SA,BBSE3.SA,1.1551
Regime_6,AMER3.SA,SBSP3.SA,1.1551
Regime_6,AMER3.SA,PETR4.SA,1.1551
Regime_6,AMER3.SA,VALE3.SA,1.1551
Regime_6,PETR4.SA,AMER3.SA,1.1551
Regime_6,VALE3.SA,AMER3.SA,1.1551
Regime_6,SBSP3.SA,AMER3.SA,1.1551
Regime_6,MRVE3.SA,AMER3.SA,1.1551
Regime_6,CYRE3.SA,AMER3.SA,1.1551
Regime_6,EZTC3.SA,AMER3.SA,1.1551
Regime_6,VIVT3.SA,AMER3.SA,1.1551
Regime_6,TIMS3.SA,AMER3.SA,1.1551
Regime_6,CVCB3.SA,AMER3.SA,1.1551
Regime_6,BBSE3.SA,AMER3.SA,1.1551
Regime_6,B3SA3.SA,AMER3.SA,1.1551
Regime_7,VIVT3.SA,TIMS3.SA,0.7202
Regime_7,TIMS3.SA,VIVT3.SA,0.7202
Regime_7,SMFT3.SA,CYRE3.SA,0.7419
Regime_7,CYRE3.SA,SMFT3.SA,0.7419
Regime_7,SMFT3.SA,IGTI11.SA,0.7878
Regime_7,IGTI11.SA,SMFT3.SA,0.7878
Regime_7,IGTI11.SA,CYRE3.SA,0.7878
Regime_7,CYRE3.SA,IGTI11.SA,0.7878
Regime_7,ITUB4.SA,BPAC11.SA,0.7956
Regime_7,BPAC11.SA,ITUB4.SA,0.7956
Regime_7,LREN3.SA,CEAB3.SA,0.802
Regime_7,CEAB3.SA,LREN3.SA,0.802
Regime_7,SMFT3.SA,EZTC3.SA,0.8069
Regime_7,IGTI11.SA,EZTC3.SA,0.8069
Regime_7,CYRE3.SA,EZTC3.SA,0.8069
Regime_7,EZTC3.SA,SMFT3.SA,0.8069
Regime_7,EZTC3.SA,CYRE3.SA,0.8069
Regime_7,EZTC3.SA,IGTI11.SA,0.8069
Regime_7,BBDC4.SA,SANB11.SA,0.8226
Regime_7,SANB11.SA,BBDC4.SA,0.8226
Regime_7,ITUB4.SA,SANB11.SA,0.8268
Regime_7,ITUB4.SA,BBDC4.SA,0.8268
Regime_7,BBDC4.SA,ITUB4.SA,0.8268
Regime_7,BBDC4.SA,BPAC11.SA,0.8268
Regime_7,BPAC11.SA,SANB11.SA,0.8268
Regime_7,BPAC11.SA,BBDC4.SA,0.8268
Regime_7,SANB11.SA,ITUB4.SA,0.8268
Regime_7,SANB11.SA,BPAC11.SA,0.8268
Regime_7,SMFT3.SA,B3SA3.SA,0.8491
Regime_7,IGTI11.SA,B3SA3.SA,0.8491
Regime_7,CYRE3.SA,B3SA3.SA,0.8491
Regime_7,EZTC3.SA,B3SA3.SA,0.8491
Regime_7,B3SA3.SA,SMFT3.SA,0.8491
Regime_7,B3SA3.SA,CYRE3.SA,0.8491
Regime_7,B3SA3.SA,IGTI11.SA,0.8491
Regime_7,B3SA3.SA,EZTC3.SA,0.8491
Regime_7,ITUB4.SA,SMFT3.SA,0.8533
Regime_7,ITUB4.SA,CYRE3.SA,0.8533
Regime_7,ITUB4.SA,IGTI11.SA,0.8533
Regime_7,ITUB4.SA,EZTC3.SA,0.8533
Regime_7,ITUB4.SA,B3SA3.SA,0.8533
Regime_7,BBDC4.SA,SMFT3.SA,0.8533
Regime_7,BBDC4.SA,CYRE3.SA,0.8533
Regime_7,BBDC4.SA,IGTI11.SA,0.8533
Regime_7,BBDC4.SA,EZTC3.SA,0.8533
Regime_7,BBDC4.SA,B3SA3.SA,0.8533
Regime_7,BPAC11.SA,SMFT3.SA,0.8533
Regime_7,BPAC11.SA,CYRE3.SA,0.8533
Regime_7,BPAC11.SA,IGTI11.SA,0.8533
Regime_7,BPAC11.SA,EZTC3.SA,0.8533
Regime_7,BPAC11.SA,B3SA3.SA,0.8533
Regime_7,SANB11.SA,SMFT3.SA,0.8533
Regime_7,SANB11.SA,CYRE3.SA,0.8533
Regime_7,SANB11.SA,IGTI11.SA,0.8533
Regime_7,SANB11.SA,EZTC3.SA,0.8533
Regime_7,SANB11.SA,B3SA3.SA,0.8533
Regime_7,SMFT3.SA,ITUB4.SA,0.8533
Regime_7,SMFT3.SA,BPAC11.SA,0.8533
Regime_7,SMFT3.SA,SANB11.SA,0.8533
Regime_7,SMFT3.SA,BBDC4.SA,0.8533
Regime_7,IGTI11.SA,ITUB4.SA,0.8533
Regime_7,IGTI11.SA,BPAC11.SA,0.8533
Regime_7,IGTI11.SA,SANB11.SA,0.8533
Regime_7,IGTI11.SA,BBDC4.SA,0.8533
Regime_7,CYRE3.SA,ITUB4.SA,0.8533
Regime_7,CYRE3.SA,BPAC11.SA,0.8533
Regime_7,CYRE3.SA,SANB11.SA,0.8533
Regime_7,CYRE3.SA,BBDC4.SA,0.8533
Regime_7,EZTC3.SA,ITUB4.SA,0.8533
Regime_7,EZTC3.SA,BPAC11.SA,0.8533
Regime_7,EZTC3.SA,SANB11.SA,0.8533
Regime_7,EZTC3.SA,BBDC4.SA,0.8533
Regime_7,B3SA3.SA,ITUB4.SA,0.8533
Regime_7,B3SA3.SA,BPAC11.SA,0.8533
Regime_7,B3SA3.SA,SANB11.SA,0.8533
Regime_7,B3SA3.SA,BBDC4.SA,0.8533
Regime_7,ITUB4.SA,MRVE3.SA,0.8548
Regime_7,BBDC4.SA,MRVE3.SA,0.8548
Regime_7,BPAC11.SA,MRVE3.SA,0.8548
Regime_7,SANB11.SA,MRVE3.SA,0.8548
Regime_7,SMFT3.SA,MRVE3.SA,0.8548
Regime_7,IGTI11.SA,MRVE3.SA,0.8548
