ticker,data_reuniao,selic_anterior,selic_nova,direcao,data_t_menos1,preco_t_menos1,data_t_mais1,preco_t_mais1,impacto_pct
SANB11.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,25.536590576171875,2023-06-22,25.34675407409668,-0.7434
SANB11.SA,2023-08-02,13.75,13.25,corte,2023-08-01,23.955785751342773,2023-08-03,23.796804428100586,-0.6636
SANB11.SA,2023-09-20,13.25,12.75,corte,2023-09-19,21.981082916259766,2023-09-21,21.830472946166992,-0.6852
SANB11.SA,2023-11-01,12.75,12.25,corte,2023-10-31,22.869033813476562,2023-11-03,23.582632064819336,3.1204
SANB11.SA,2023-12-13,12.25,11.75,corte,2023-12-12,26.139680862426758,2023-12-14,27.01468276977539,3.3474
SANB11.SA,2024-01-31,11.75,11.25,corte,2024-01-30,25.141197204589844,2024-02-01,25.080930709838867,-0.2397
SANB11.SA,2024-03-20,11.25,10.75,corte,2024-03-19,24.331857681274414,2024-03-21,24.331857681274414,0.0
SANB11.SA,2024-05-08,10.75,10.5,corte,2024-05-07,25.780054092407227,2024-05-09,25.054718017578125,-2.8136
SANB11.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,24.110902786254883,2024-06-20,24.110902786254883,0.0
SANB11.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,25.494495391845703,2024-08-01,25.840089797973633,1.3556
SANB11.SA,2024-09-18,10.5,10.75,alta,2024-09-17,27.169313430786133,2024-09-19,26.743961334228516,-1.5656
SANB11.SA,2024-11-06,10.75,11.25,alta,2024-11-05,24.147214889526367,2024-11-07,24.273029327392578,0.521
SANB11.SA,2024-12-11,11.25,12.25,alta,2024-12-10,22.925024032592773,2024-12-12,22.161155700683594,-3.332
SANB11.SA,2025-01-29,12.25,13.25,alta,2025-01-28,22.801660537719727,2025-01-30,23.495662689208984,3.0436
SANB11.SA,2025-03-19,13.25,14.25,alta,2025-03-18,24.381431579589844,2025-03-20,24.23532485961914,-0.5993
SANB11.SA,2025-05-07,14.25,14.75,alta,2025-05-06,26.371002197265625,2025-05-08,27.557464599609375,4.4991
SANB11.SA,2025-06-18,14.75,15.0,alta,2025-06-17,27.946773529052734,2025-06-20,27.316465377807617,-2.2554
SANB11.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,24.91648292541504,2025-07-31,24.973175048828125,0.2275
SANB11.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,27.278682708740234,2025-09-18,27.66608428955078,1.4202
SANB11.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,30.45398712158203,2025-11-06,31.01242446899414,1.8337
SANB11.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,30.95465660095215,2025-12-11,30.79097557067871,-0.5288
MGLU3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,123.13801574707031,2020-02-06,119.22988891601562,-3.1738
MGLU3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,75.9628677368164,2020-03-19,65.24222564697266,-14.113
MGLU3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,107.20653533935547,2020-05-07,121.2800521850586,13.1275
MGLU3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,140.94883728027344,2020-06-18,148.85052490234375,5.6061
MGLU3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,176.38546752929688,2020-08-06,183.67604064941406,4.1333
MGLU3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,191.5225372314453,2020-09-17,186.2202911376953,-2.7685
MGLU3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,217.6489715576172,2020-10-29,216.8792724609375,-0.3536
MGLU3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,213.37295532226562,2020-12-10,200.1173095703125,-6.2124
MGLU3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,206.14715576171875,2021-01-21,218.21807861328125,5.8555
MGLU3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,206.74642944335938,2021-03-18,190.73748779296875,-7.7433
MGLU3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,169.07835388183594,2021-05-06,166.59567260742188,-1.4684
MGLU3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,178.83779907226562,2021-06-17,182.4333953857422,2.0105
MGLU3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,175.026611328125,2021-08-05,175.28363037109375,0.1468
MGLU3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,140.41537475585938,2021-09-23,135.96047973632812,-3.1727
MGLU3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,102.63429260253906,2021-10-28,95.5235824584961,-6.9282
MGLU3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,65.28157806396484,2021-12-09,53.80162048339844,-17.5853
MGLU3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,60.05562973022461,2022-02-03,55.94340515136719,-6.8474
MGLU3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,41.72195816040039,2022-03-17,47.46194076538086,13.7577
MGLU3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,39.40883255004883,2022-05-05,37.86674499511719,-3.9131
MGLU3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,21.760526657104492,2022-06-17,20.389785766601562,-6.2992
MGLU3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,23.216941833496094,2022-08-04,28.61423683166504,23.2472
MGLU3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,38.20943069458008,2022-09-22,39.40882873535156,3.139
MGLU3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,36.753013610839844,2022-10-27,36.1533203125,-1.6317
MGLU3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,26.72946548461914,2022-12-08,24.330669403076172,-8.9744
MGLU3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,37.95241928100586,2023-02-02,37.181373596191406,-2.0316
MGLU3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,31.69840431213379,2023-03-23,26.643796920776367,-15.9459
MGLU3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,27.757522583007812,2023-05-04,30.584678649902344,10.1852
MGLU3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,31.52706527709961,2023-06-22,30.584678649902344,-2.9891
MGLU3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,29.38528060913086,2023-08-03,27.072153091430664,-7.8717
MGLU3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,21.58918571472168,2023-09-21,20.13277244567871,-6.746
MGLU3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,11.394291877746582,2023-11-03,12.765033721923828,12.0301
MGLU3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,19.533071517944336,2023-12-14,20.818143844604492,6.579
MGLU3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,16.96293067932129,2024-02-01,18.868663787841797,11.2347
MGLU3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,18.04430389404297,2024-03-21,18.227495193481445,1.0152
MGLU3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,14.746869087219238,2024-05-09,15.296441078186035,3.7267
MGLU3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,10.029702186584473,2024-06-20,9.773235321044922,-2.5571
MGLU3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,10.148776054382324,2024-08-01,9.89231014251709,-2.5271
MGLU3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,10.881540298461914,2024-09-19,10.222052574157715,-6.0606
MGLU3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,9.141225814819336,2024-11-07,8.591653823852539,-6.012
MGLU3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,7.987123012542725,2024-12-12,7.675699234008789,-3.8991
MGLU3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,6.191853046417236,2025-01-30,6.658989429473877,7.5444
MGLU3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,9.187024116516113,2025-03-20,9.498449325561523,3.3898
MGLU3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,8.246260643005371,2025-05-08,8.510443687438965,3.2037
MGLU3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,8.80293083190918,2025-06-20,8.35004711151123,-5.1447
MGLU3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,6.585687160491943,2025-07-31,6.661167144775391,1.1461
MGLU3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,10.133277893066406,2025-09-18,10.595597267150879,4.5624
MGLU3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,7.906598091125488,2025-11-06,7.538629531860352,-4.6539
MGLU3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,9.453951835632324,2025-12-11,9.03880786895752,-4.3912
LREN3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,37.90647506713867,2020-02-06,36.78726577758789,-2.9526
LREN3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,25.67514419555664,2020-03-19,24.515966415405273,-4.5148
LREN3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,24.27658462524414,2020-05-07,22.24629783630371,-8.3631
LREN3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,27.88968849182129,2020-06-18,28.744543075561523,3.0651
LREN3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,26.4115047454834,2020-08-06,28.665985107421875,8.536
LREN3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,29.609251022338867,2020-09-17,29.736360549926758,0.4293
LREN3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,27.40921974182129,2020-10-29,26.55791664123535,-3.1059
LREN3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,29.916194915771484,2020-12-10,29.366539001464844,-1.8373
LREN3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,29.476613998413086,2021-01-21,28.44257164001465,-3.508
LREN3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,27.327974319458008,2021-03-18,27.603267669677734,1.0074
LREN3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,27.886259078979492,2021-05-06,28.381677627563477,1.7766
LREN3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,32.270416259765625,2021-06-17,31.422080993652344,-2.6288
LREN3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,28.525293350219727,2021-08-05,28.03559684753418,-1.7167
LREN3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,24.859317779541016,2021-09-23,25.390188217163086,2.1355
LREN3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,21.492931365966797,2021-10-28,22.07990837097168,2.731
LREN3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,22.118133544921875,2021-12-09,21.209678649902344,-4.1073
LREN3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,20.36248779296875,2022-02-03,20.128524780273438,-1.149
LREN3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,16.890756607055664,2022-03-17,17.28321075439453,2.3235
LREN3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,17.854331970214844,2022-05-05,17.360912322998047,-2.7636
LREN3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,17.406455993652344,2022-06-17,18.02133560180664,3.5325
LREN3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,19.551801681518555,2022-08-04,21.601032257080078,10.481
LREN3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,20.50760269165039,2022-09-22,21.75395965576172,6.0775
LREN3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,21.57522964477539,2022-10-27,21.775287628173828,0.9273
LREN3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,16.627700805664062,2022-12-08,16.258371353149414,-2.2212
LREN3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,16.79275894165039,2023-02-02,16.909217834472656,0.6935
LREN3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,13.664013862609863,2023-03-23,13.195143699645996,-3.4314
LREN3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,11.704609870910645,2023-05-04,12.128235816955566,3.6193
LREN3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,16.9293212890625,2023-06-22,16.788110733032227,-0.8341
LREN3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,14.756832122802734,2023-08-03,14.67771053314209,-0.5362
LREN3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,11.552266120910645,2023-09-21,11.03795337677002,-4.4521
LREN3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,9.835028648376465,2023-11-03,10.621188163757324,7.9935
LREN3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,12.987692832946777,2023-12-14,13.9984712600708,7.7826
LREN3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,12.62492561340332,2024-02-01,13.094915390014648,3.7227
LREN3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,12.649235725402832,2024-03-21,12.993119239807129,2.7186
LREN3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,13.034029960632324,2024-05-09,12.894933700561523,-1.0672
LREN3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,10.113031387329102,2024-06-20,10.235763549804688,1.2136
LREN3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,10.794170379638672,2024-08-01,11.009556770324707,1.9954
LREN3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,15.797760963439941,2024-09-19,15.623795509338379,-1.1012
LREN3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,15.632631301879883,2024-11-07,15.114330291748047,-3.3155
LREN3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,12.94916820526123,2024-12-12,12.579669952392578,-2.8535
LREN3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,12.519579887390137,2025-01-30,12.957718849182129,3.4996
LREN3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,11.503470420837402,2025-03-20,11.177197456359863,-2.8363
LREN3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,13.540738105773926,2025-05-08,14.609992980957031,7.8966
LREN3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,17.647432327270508,2025-06-20,17.562273025512695,-0.4826
LREN3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,15.638177871704102,2025-07-31,15.561660766601562,-0.4893
LREN3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,16.16423225402832,2025-09-18,16.307701110839844,0.8876
LREN3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,14.518643379211426,2025-11-06,14.12100601196289,-2.7388
LREN3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,13.558492660522461,2025-12-11,13.655477523803711,0.7153
RADL3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,21.474388122558594,2020-02-06,21.14822769165039,-1.5188
RADL3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,18.010435104370117,2020-03-19,18.69241714477539,3.7866
RADL3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,18.193153381347656,2020-05-07,18.119760513305664,-0.4034
RADL3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,19.04768180847168,2020-06-18,19.065153121948242,0.0917
RADL3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,20.720027923583984,2020-08-06,20.760276794433594,0.1943
RADL3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,19.94483757019043,2020-09-17,19.948345184326172,0.0176
RADL3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,22.847702026367188,2020-10-29,21.367155075073242,-6.4801
RADL3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,21.244503021240234,2020-12-10,21.542369842529297,1.4021
RADL3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,23.504785537719727,2021-01-21,22.33831787109375,-4.9627
RADL3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,22.68796730041504,2021-03-18,22.48602294921875,-0.8901
RADL3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,23.17087745666504,2021-05-06,23.17965316772461,0.0379
RADL3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,23.88207244873047,2021-06-17,23.258676528930664,-2.6103
RADL3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,22.65357780456543,2021-08-05,22.750280380249023,0.4269
RADL3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,22.548091888427734,2021-09-23,22.37227439880371,-0.7797
RADL3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,19.39223861694336,2021-10-28,19.96363639831543,2.9465
RADL3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,20.55907440185547,2021-12-09,20.79715919494629,1.1581
RADL3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,20.203964233398438,2022-02-03,20.06231117248535,-0.7011
RADL3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,19.81440544128418,2022-03-17,19.902942657470703,0.4468
RADL3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,17.84320068359375,2022-05-05,17.160343170166016,-3.827
RADL3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,17.231285095214844,2022-06-17,16.947498321533203,-1.6469
RADL3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,19.245271682739258,2022-08-04,19.778629302978516,2.7714
RADL3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,20.48088264465332,2022-09-22,20.50754737854004,0.1302
RADL3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,21.411178588867188,2022-10-27,21.670217514038086,1.2098
RADL3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,21.491567611694336,2022-12-08,21.021732330322266,-2.1861
RADL3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,22.230390548706055,2023-02-02,21.62158203125,-2.7386
RADL3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,21.236600875854492,2023-03-23,21.102304458618164,-0.6324
RADL3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,23.906326293945312,2023-05-04,23.717594146728516,-0.7895
RADL3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,26.825414657592773,2023-06-22,26.731948852539062,-0.3484
RADL3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,27.049890518188477,2023-08-03,26.54410743713379,-1.8698
RADL3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,25.289024353027344,2023-09-21,25.15789222717285,-0.5185
RADL3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,24.21151351928711,2023-11-03,23.807987213134766,-1.6667
RADL3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,26.745819091796875,2023-12-14,27.72351837158203,3.6555
RADL3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,24.71932601928711,2024-02-01,23.65522003173828,-4.3048
RADL3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,26.14127540588379,2024-03-21,26.28253173828125,0.5404
RADL3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,24.72376823425293,2024-05-09,24.73322105407715,0.0382
RADL3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,23.1549072265625,2024-06-20,23.42898178100586,1.1837
RADL3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,26.083187103271484,2024-08-01,26.196796417236328,0.4356
RADL3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,25.590871810913086,2024-09-19,25.950639724731445,1.4058
RADL3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,24.69186019897461,2024-11-07,24.37786293029785,-1.2717
RADL3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,23.371414184570312,2024-12-12,23.533649444580078,0.6942
RADL3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,20.040821075439453,2025-01-30,21.04286003112793,5.0
RADL3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,18.742937088012695,2025-03-20,18.723852157592773,-0.1018
RADL3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,18.682939529418945,2025-05-08,15.666773796081543,-16.144
RADL3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,13.553537368774414,2025-06-20,13.44787311553955,-0.7796
RADL3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,13.371386528015137,2025-07-31,13.0045166015625,-2.7437
RADL3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,16.88559913635254,2025-09-18,17.51313591003418,3.7164
RADL3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,18.889225006103516,2025-11-06,20.324338912963867,7.5975
RADL3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,23.075510025024414,2025-12-11,24.09110450744629,4.4012
CEAB3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,14.922801971435547,2020-02-06,14.52864933013916,-2.6413
CEAB3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,6.920586585998535,2020-03-19,5.4998040199279785,-20.5298
CEAB3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,7.892218112945557,2020-05-07,7.406402587890625,-6.1556
CEAB3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,10.71545124053955,2020-06-18,10.440462112426758,-2.5663
CEAB3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,8.845518112182617,2020-08-06,9.624656677246094,8.8083
CEAB3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,11.824579238891602,2020-09-17,12.117900848388672,2.4806
CEAB3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,11.907074928283691,2020-10-29,11.522089004516602,-3.2333
CEAB3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,12.15456771850586,2020-12-10,12.255396842956543,0.8296
CEAB3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,11.347929954528809,2021-01-21,11.384594917297363,0.3231
CEAB3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,9.771318435668945,2021-03-18,9.762151718139648,-0.0938
CEAB3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,11.182934761047363,2021-05-06,11.247099876403809,0.5738
CEAB3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,13.465353012084961,2021-06-17,13.45618724822998,-0.0681
CEAB3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,10.7704496383667,2021-08-05,10.568790435791016,-1.8723
CEAB3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,7.562230110168457,2021-09-23,7.635560989379883,0.9697
CEAB3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,5.60063362121582,2021-10-28,5.673964500427246,1.3093
CEAB3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,6.1414475440979,2021-12-09,6.08644962310791,-0.8955
CEAB3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,5.811460018157959,2022-02-03,5.609799861907959,-3.47
CEAB3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,4.271514415740967,2022-03-17,4.555670738220215,6.6524
CEAB3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,3.8956944942474365,2022-05-05,3.7398664951324463,-4.0
CEAB3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,2.245753288269043,2022-06-17,2.3282504081726074,3.6735
CEAB3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,2.5757415294647217,2022-08-04,2.859898090362549,11.032
CEAB3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,2.951561450958252,2022-09-22,3.199052572250366,8.3851
CEAB3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,2.7407355308532715,2022-10-27,2.5574090480804443,-6.689
CEAB3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,2.1907553672790527,2022-12-08,2.117424488067627,-3.3473
CEAB3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,2.731569290161133,2023-02-02,2.8048999309539795,2.6846
CEAB3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,2.502411127090454,2023-03-23,2.3832483291625977,-4.7619
CEAB3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,2.6857376098632812,2023-05-04,2.823232412338257,5.1194
CEAB3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,4.821495056152344,2023-06-22,4.766496181488037,-1.1407
CEAB3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,5.417306900024414,2023-08-03,5.343976020812988,-1.3536
CEAB3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,4.693166255950928,2023-09-21,4.757330417633057,1.3672
CEAB3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,4.729831218719482,2023-11-03,5.279811859130859,11.6279
CEAB3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,7.85555362701416,2023-12-14,7.965548992156982,1.4002
CEAB3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,6.471436500549316,2024-02-01,6.746426105499268,4.2493
CEAB3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,8.34136962890625,2024-03-21,8.891349792480469,6.5934
CEAB3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,11.182934761047363,2024-05-09,11.237933158874512,0.4918
CEAB3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,8.763021469116211,2024-06-20,8.51552963256836,-2.8243
CEAB3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,7.617228984832764,2024-08-01,7.727225303649902,1.444
CEAB3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,9.79881763458252,2024-09-19,9.853816032409668,0.5613
CEAB3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,12.374558448791504,2024-11-07,11.549588203430176,-6.6667
CEAB3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,9.862981796264648,2024-12-12,9.395499229431152,-4.7398
CEAB3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,9.097569465637207,2025-01-30,9.432744026184082,3.6842
CEAB3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,10.35207748413086,2025-03-20,9.892410278320312,-4.4403
CEAB3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,12.331083297729492,2025-05-08,14.021326065063477,13.7072
CEAB3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,16.614309310913086,2025-06-20,16.22056007385254,-2.3699
CEAB3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,15.461873054504395,2025-07-31,15.817207336425781,2.2981
CEAB3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,17.680315017700195,2025-09-18,16.912023544311523,-4.3455
CEAB3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,15.346628189086914,2025-11-06,15.740377426147461,2.5657
CEAB3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,13.51233196258545,2025-12-11,12.964923858642578,-4.0512
SMFT3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,25.426040649414062,2021-08-05,25.20841407775879,-0.8559
SMFT3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,23.485536575317383,2021-09-23,24.029603958129883,2.3166
SMFT3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,19.67707061767578,2021-10-28,18.95164680480957,-3.6866
SMFT3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,16.766315460205078,2021-12-09,17.546144485473633,4.6512
SMFT3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,15.596572875976562,2022-02-03,15.052506446838379,-3.4884
SMFT3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,16.321996688842773,2022-03-17,17.500804901123047,7.2222
SMFT3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,15.986486434936523,2022-05-05,15.796063423156738,-1.1911
SMFT3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,10.627432823181152,2022-06-17,10.881329536437988,2.3891
SMFT3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,10.155906677246094,2022-08-04,12.205224990844727,20.1786
