data,ticker,retorno
2021-10-21,MRVE3.SA,-7.08729057786991
2021-10-21,PETR4.SA,-3.684194820784703
2021-10-21,RADL3.SA,-1.5660805770089326
2021-10-21,SANB11.SA,-1.7733568938677169
2021-10-21,SBSP3.SA,-3.566723855972387
2021-10-21,SMFT3.SA,-5.256432671395206
2021-10-21,TIMS3.SA,-3.074461109240756
2021-10-21,VALE3.SA,-1.9694871425594007
2021-10-21,VIVT3.SA,-1.565228515975614
2021-10-22,AMER3.SA,-4.7995445292894345
2021-10-22,B3SA3.SA,-2.9976826204273332
2021-10-22,BBAS3.SA,-3.051643732155862
2021-10-22,BBDC4.SA,-3.7646946996106934
2021-10-22,BBSE3.SA,0.7906809885672716
2021-10-22,BPAC11.SA,-1.2914259744076895
2021-10-22,CEAB3.SA,-5.529957746768122
2021-10-22,CVCB3.SA,-3.1161537596654854
2021-10-22,CYRE3.SA,-2.629892098552411
2021-10-22,EZTC3.SA,-3.8872776369911155
2021-10-22,ITUB4.SA,-3.839816312804778
2021-10-22,LREN3.SA,-4.013201743338968
2021-10-22,MGLU3.SA,0.08058650904336773
2021-10-22,MRVE3.SA,-1.9534937626827453
2021-10-22,PETR4.SA,-0.9836311681548415
2021-10-22,RADL3.SA,0.9358817062418145
2021-10-22,SANB11.SA,-2.059217928076884
2021-10-22,SBSP3.SA,-2.2465806585656
2021-10-22,SMFT3.SA,-5.683367813436469
2021-10-22,TIMS3.SA,-0.9181764111979684
2021-10-22,VALE3.SA,1.2240553922912678
2021-10-22,VIVT3.SA,-1.5900831658012038
2021-10-25,AMER3.SA,1.7497007378124652
2021-10-25,B3SA3.SA,2.1394659945839223
2021-10-25,BBAS3.SA,2.075423698428147
2021-10-25,BBDC4.SA,1.515908319008541
2021-10-25,BBSE3.SA,3.5533192050078766
2021-10-25,BPAC11.SA,1.8752702558992418
2021-10-25,CEAB3.SA,6.178871017443099
2021-10-25,CVCB3.SA,6.14035732018674
2021-10-25,CYRE3.SA,1.3834054785052619
2021-10-25,EZTC3.SA,1.9716949454953392
2021-10-25,ITUB4.SA,1.9540537380056788
2021-10-25,LREN3.SA,2.4961084818220014
2021-10-25,MGLU3.SA,-0.64412993450359
2021-10-25,MRVE3.SA,3.3206956405832155
2021-10-25,PETR4.SA,6.843257255217483
2021-10-25,RADL3.SA,3.847933526494174
2021-10-25,SANB11.SA,2.966572917411092
2021-10-25,SBSP3.SA,1.3172822259632788
2021-10-25,SMFT3.SA,11.143024245151878
2021-10-25,TIMS3.SA,0.8424518102353895
2021-10-25,VALE3.SA,1.209246085350557
2021-10-25,VIVT3.SA,0.7181314144099948
2021-10-26,AMER3.SA,-5.566889092033744
2021-10-26,B3SA3.SA,-5.740898389484894
2021-10-26,BBAS3.SA,-1.0505027076593954
2021-10-26,BBDC4.SA,-2.2639934788362015
2021-10-26,BBSE3.SA,-1.203211486602651
2021-10-26,BPAC11.SA,-3.7671373354187687
2021-10-26,CEAB3.SA,-6.431862453153714
2021-10-26,CVCB3.SA,-6.831955427210867
2021-10-26,CYRE3.SA,-5.068230760476567
2021-10-26,EZTC3.SA,-7.635107144966091
2021-10-26,ITUB4.SA,-1.0833520323093593
2021-10-26,LREN3.SA,-4.140038368949705
2021-10-26,MGLU3.SA,-2.91734031641373
2021-10-26,MRVE3.SA,-4.407718768474
2021-10-26,PETR4.SA,-0.9641539597184834
2021-10-26,RADL3.SA,-1.5178589936397535
2021-10-26,SANB11.SA,-1.9021219673068246
2021-10-26,SBSP3.SA,-1.6320888055183724
2021-10-26,SMFT3.SA,-6.626511912653454
2021-10-26,TIMS3.SA,-3.2581496497710916
2021-10-26,VALE3.SA,-1.0649427830980773
2021-10-26,VIVT3.SA,-0.20056790636470145
2021-10-27,AMER3.SA,1.574070488734658
2021-10-27,B3SA3.SA,-0.24688799611911616
2021-10-27,BBAS3.SA,-0.10271146240010687
2021-10-27,BBDC4.SA,1.3307259018285
2021-10-27,BBSE3.SA,1.4884964419684454
2021-10-27,BPAC11.SA,1.4234895851701124
2021-10-27,CEAB3.SA,4.255315707112084
2021-10-27,CVCB3.SA,-1.8923702321997804
2021-10-27,CYRE3.SA,4.038335508172719
2021-10-27,EZTC3.SA,4.991949570433629
2021-10-27,ITUB4.SA,0.7582228902283328
2021-10-27,LREN3.SA,2.7945286800864055
2021-10-27,MGLU3.SA,-3.1719497434042454
2021-10-27,MRVE3.SA,2.7857813501789286
2021-10-27,PETR4.SA,-0.24339325067515016
2021-10-27,RADL3.SA,4.170454613633345
2021-10-27,SANB11.SA,-0.028502365270910435
2021-10-27,SBSP3.SA,2.0247455416453564
2021-10-27,SMFT3.SA,-0.04609142755668261
2021-10-27,TIMS3.SA,-1.7271175932575877
2021-10-27,VALE3.SA,-2.2709328723384825
2021-10-27,VIVT3.SA,-0.4464942498424662
2021-10-28,AMER3.SA,-8.599206796694059
2021-10-28,B3SA3.SA,-0.6600887257151578
2021-10-28,BBAS3.SA,-0.8913601418550243
2021-10-28,BBDC4.SA,-0.3404690672552224
2021-10-28,BBSE3.SA,-1.4666651829053023
2021-10-28,BPAC11.SA,-0.30699442012505074
2021-10-28,CEAB3.SA,-2.8257315550122897
2021-10-28,CVCB3.SA,-0.3616701329402394
2021-10-28,CYRE3.SA,-5.263161254619764
2021-10-28,EZTC3.SA,-3.067476060000751
2021-10-28,ITUB4.SA,-0.20899223406535272
2021-10-28,LREN3.SA,-0.06176806119335687
2021-10-28,MGLU3.SA,-3.87930792919301
2021-10-28,MRVE3.SA,-3.6448591362445604
2021-10-28,PETR4.SA,0.9410853110241479
2021-10-28,RADL3.SA,-1.174916902178158
2021-10-28,SANB11.SA,0.0
2021-10-28,SBSP3.SA,-0.4410123363286944
2021-10-28,SMFT3.SA,-3.6422230017037927
2021-10-28,TIMS3.SA,-1.4059557125230993
2021-10-28,VALE3.SA,-1.007388960977007
2021-10-28,VIVT3.SA,0.9194741281359553
2021-10-29,AMER3.SA,-1.2632998926992656
2021-10-29,B3SA3.SA,-1.0797205371045782
2021-10-29,BBAS3.SA,-1.418180583355666
2021-10-29,BBDC4.SA,-2.879441708862962
2021-10-29,BBSE3.SA,-0.36085531758716094
2021-10-29,BPAC11.SA,-0.3519676330046684
2021-10-29,CEAB3.SA,-2.1001638181899596
2021-10-29,CVCB3.SA,-3.3877795070217376
2021-10-29,CYRE3.SA,-2.15277743851644
2021-10-29,EZTC3.SA,-3.744727824975902
2021-10-29,ITUB4.SA,-2.3460426591846995
2021-10-29,LREN3.SA,-0.37095152467089276
2021-10-29,MGLU3.SA,-3.049335140614162
2021-10-29,MRVE3.SA,-1.5518965748481217
2021-10-29,PETR4.SA,-6.25000539825753
2021-10-29,RADL3.SA,2.37778974165197
2021-10-29,SANB11.SA,-1.8824688398394906
2021-10-29,SBSP3.SA,-2.547076877685628
2021-10-29,SMFT3.SA,-3.492831509113914
2021-10-29,TIMS3.SA,0.0
2021-10-29,VALE3.SA,-2.8358014769198303
2021-10-29,VIVT3.SA,1.1555318254181879
2021-11-01,AMER3.SA,5.117844975900665
2021-11-01,B3SA3.SA,0.5877316471995631
2021-11-01,BBAS3.SA,2.280686730793091
2021-11-01,BBDC4.SA,3.467304088897616
2021-11-01,BBSE3.SA,-0.18106768565893105
2021-11-01,BPAC11.SA,4.1500872332173255
2021-11-01,CEAB3.SA,10.726067266904815
2021-11-01,CVCB3.SA,5.259865056983881
2021-11-01,CYRE3.SA,3.1227854996670246
2021-11-01,EZTC3.SA,2.6849352830817574
2021-11-01,ITUB4.SA,3.9826387276120423
2021-11-01,LREN3.SA,3.0096445312902675
2021-11-01,MGLU3.SA,4.532850205409544
2021-11-01,MRVE3.SA,4.630534105916917
2021-11-01,PETR4.SA,3.130770737630617
2021-11-01,RADL3.SA,1.0752763431832069
2021-11-01,SANB11.SA,4.534870547323955
2021-11-01,SBSP3.SA,1.5056988763589851
2021-11-01,SMFT3.SA,3.173039721265991
2021-11-01,TIMS3.SA,2.1390419051661613
2021-11-01,VALE3.SA,0.9914689884465311
2021-11-01,VIVT3.SA,2.284731918589622
2021-11-03,AMER3.SA,6.56631007447015
2021-11-03,B3SA3.SA,0.16695307391982883
2021-11-03,BBAS3.SA,0.6518130408139422
2021-11-03,BBDC4.SA,-0.8313918867132175
2021-11-03,BBSE3.SA,2.539673559522715
2021-11-03,BPAC11.SA,0.9750136362199902
2021-11-03,CEAB3.SA,3.725780738989659
2021-11-03,CVCB3.SA,-0.6543737678656791
2021-11-03,CYRE3.SA,3.991734796247348
2021-11-03,EZTC3.SA,4.802543355816891
2021-11-03,ITUB4.SA,0.9496145791424437
2021-11-03,LREN3.SA,4.999989737488364
2021-11-03,MGLU3.SA,2.212389659500924
2021-11-03,MRVE3.SA,4.237301707560159
2021-11-03,PETR4.SA,-4.107149656853504
2021-11-03,RADL3.SA,1.4893461632957017
2021-11-03,SANB11.SA,0.9454960995856743
2021-11-03,SBSP3.SA,2.434917437876316
2021-11-03,SMFT3.SA,0.9610712666658916
2021-11-03,TIMS3.SA,8.376943281409122
2021-11-03,VALE3.SA,-7.591245485516107
2021-11-03,VIVT3.SA,6.615142900344773
2021-11-04,AMER3.SA,-1.4427458370201984
2021-11-04,B3SA3.SA,-0.49999580356406836
2021-11-04,BBAS3.SA,-2.3517266969053208
2021-11-04,BBDC4.SA,-6.6176122321577875
2021-11-04,BBSE3.SA,0.13269226913215082
2021-11-04,BPAC11.SA,-1.8052124987767204
2021-11-04,CEAB3.SA,0.0
2021-11-04,CVCB3.SA,-3.65269547396031
2021-11-04,CYRE3.SA,-2.1839745060891924
2021-11-04,EZTC3.SA,-2.7494856258791334
2021-11-04,ITUB4.SA,-5.276057607004514
2021-11-04,LREN3.SA,-2.180156780242548
2021-11-04,MGLU3.SA,-4.069267346984096
2021-11-04,MRVE3.SA,-0.7226854071166855
2021-11-04,PETR4.SA,-3.165745337155834
2021-11-04,RADL3.SA,1.802958324345827
2021-11-04,SANB11.SA,-4.1322387345547495
2021-11-04,SBSP3.SA,-2.185790146772837
2021-11-04,SMFT3.SA,-0.14279539991172152
2021-11-04,TIMS3.SA,-0.5635902197632103
2021-11-04,VALE3.SA,-1.1372210269360417
2021-11-04,VIVT3.SA,0.08055522682259841
2021-11-05,AMER3.SA,6.587372732150665
2021-11-05,B3SA3.SA,3.6013144486695348
2021-11-05,BBAS3.SA,2.2338290176671327
2021-11-05,BBDC4.SA,4.934356483531399
2021-11-05,BBSE3.SA,0.8833970590121476
2021-11-05,BPAC11.SA,4.4891084767225475
2021-11-05,CEAB3.SA,6.752875120344015
2021-11-05,CVCB3.SA,5.344935413200824
2021-11-05,CYRE3.SA,5.615685799499448
2021-11-05,EZTC3.SA,4.0837749004545065
2021-11-05,ITUB4.SA,-1.208987842867415
2021-11-05,LREN3.SA,1.9354835486562916
2021-11-05,MGLU3.SA,12.274359555317393
2021-11-05,MRVE3.SA,4.003658136905042
2021-11-05,PETR4.SA,-0.576912889803427
2021-11-05,RADL3.SA,-0.2883304838375844
2021-11-05,SANB11.SA,1.130332566094694
2021-11-05,SBSP3.SA,1.033522667977671
2021-11-05,SMFT3.SA,-1.2392629991475945
2021-11-05,TIMS3.SA,4.129560295036017
2021-11-05,VALE3.SA,-2.9665535380744346
2021-11-05,VIVT3.SA,1.2681381006082848
2021-11-08,AMER3.SA,-6.494991688639229
2021-11-08,B3SA3.SA,-1.0509256894837837
2021-11-08,BBAS3.SA,0.6487068975606025
2021-11-08,BBDC4.SA,-2.3011415271886215
2021-11-08,BBSE3.SA,-0.08759014997097303
2021-11-08,BPAC11.SA,-2.536827999336122
2021-11-08,CEAB3.SA,-4.845218501301285
2021-11-08,CVCB3.SA,-1.3569338947817755
2021-11-08,CYRE3.SA,-4.356177628977997
2021-11-08,EZTC3.SA,-3.973838503332505
2021-11-08,ITUB4.SA,-0.5244859313055072
2021-11-08,LREN3.SA,-1.8987338670272025
2021-11-08,MGLU3.SA,-4.099671401476779
2021-11-08,MRVE3.SA,-1.13736047246209
2021-11-08,PETR4.SA,1.044477344035366
2021-11-08,RADL3.SA,-0.041306615448499784
2021-11-08,SANB11.SA,-0.37814166408659533
2021-11-08,SBSP3.SA,-1.4929508756825083
2021-11-08,SMFT3.SA,-1.9787630089209252
2021-11-08,TIMS3.SA,-0.3888207726602366
2021-11-08,VALE3.SA,5.4437579514653445
2021-11-08,VIVT3.SA,0.9739301919904131
2021-11-09,AMER3.SA,7.6499349785411175
2021-11-09,B3SA3.SA,3.267984367712562
2021-11-09,BBAS3.SA,-0.13567887435462778
2021-11-09,BBDC4.SA,-1.1264931761882147
2021-11-09,BBSE3.SA,2.7169414230597377
2021-11-09,BPAC11.SA,-4.743905139395177
2021-11-09,CEAB3.SA,2.8288529402480833
2021-11-09,CVCB3.SA,2.2727264190971708
2021-11-09,CYRE3.SA,4.554583370873133
2021-11-09,EZTC3.SA,5.86693492214323
2021-11-09,ITUB4.SA,-1.0105562907430254
2021-11-09,LREN3.SA,4.258068802871473
2021-11-09,MGLU3.SA,10.058666778936164
2021-11-09,MRVE3.SA,3.716806451242305
2021-11-09,PETR4.SA,1.990822765755973
2021-11-09,RADL3.SA,0.7438083958179575
2021-11-09,SANB11.SA,-1.5182333577749674
2021-11-09,SBSP3.SA,1.6559082519517654
2021-11-09,SMFT3.SA,0.6893181169243423
2021-11-09,TIMS3.SA,0.0
2021-11-09,VALE3.SA,-2.455608955099009
2021-11-09,VIVT3.SA,-1.9881476577536028
2021-11-10,AMER3.SA,-2.1603147975744585
2021-11-10,B3SA3.SA,0.23735337674881674
2021-11-10,BBAS3.SA,4.585611614525531
2021-11-10,BBDC4.SA,5.592979543530996
2021-11-10,BBSE3.SA,-1.3651837224404328
2021-11-10,BPAC11.SA,4.671638647982657
2021-11-10,CEAB3.SA,7.70288351433277
2021-11-10,CVCB3.SA,1.9883072291575488
2021-11-10,CYRE3.SA,3.6515197759217966
2021-11-10,EZTC3.SA,3.3151923955620166
2021-11-10,ITUB4.SA,2.529958187597736
2021-11-10,LREN3.SA,1.361387453193208
2021-11-10,MGLU3.SA,-0.8377673346906866
2021-11-10,MRVE3.SA,4.692836874773798
2021-11-10,PETR4.SA,-0.788263717768678
2021-11-10,RADL3.SA,-3.814612726352018
2021-11-10,SANB11.SA,3.3204859623444882
2021-11-10,SBSP3.SA,1.2424095617289854
2021-11-10,SMFT3.SA,6.894868407694688
2021-11-10,TIMS3.SA,2.1077190845801175
2021-11-10,VALE3.SA,-0.379144378884011
2021-11-10,VIVT3.SA,-0.863658884705576
2021-11-11,AMER3.SA,2.672862402685694
2021-11-11,B3SA3.SA,3.788462785711877
2021-11-11,BBAS3.SA,-1.9162369412456193
2021-11-11,BBDC4.SA,0.4904279089856356
2021-11-11,BBSE3.SA,0.735278521319982
2021-11-11,BPAC11.SA,0.378952422840384
2021-11-11,CEAB3.SA,1.9157079977028646
2021-11-11,CVCB3.SA,4.931193224913155
2021-11-11,CYRE3.SA,2.4103702209976374
2021-11-11,EZTC3.SA,3.8793245153583955
2021-11-11,ITUB4.SA,-0.2164524244461563
2021-11-11,LREN3.SA,3.571416752850376
2021-11-11,MGLU3.SA,4.838706588477737
2021-11-11,MRVE3.SA,1.6299850117263537
2021-11-11,PETR4.SA,0.07565287126602982
2021-11-11,RADL3.SA,-2.388009488750009
2021-11-11,SANB11.SA,-0.5165285921268636
2021-11-11,SBSP3.SA,0.7090232224236992
2021-11-11,SMFT3.SA,5.992656833247079
2021-11-11,TIMS3.SA,0.6116366829845177
2021-11-11,VALE3.SA,3.5317522546207014
2021-11-11,VIVT3.SA,-0.30387710409758295
2021-11-12,AMER3.SA,5.829092011141013
2021-11-12,B3SA3.SA,-0.7604412498341984
2021-11-12,BBAS3.SA,-0.16555066161697551
2021-11-12,BBDC4.SA,0.9760977013467897
2021-11-12,BBSE3.SA,-0.9016817465410609
2021-11-12,BPAC11.SA,-4.446296711349074
2021-11-12,CEAB3.SA,-3.2581427003178565
2021-11-12,CVCB3.SA,-9.344258525852833
2021-11-12,CYRE3.SA,-3.983106404733028
2021-11-12,EZTC3.SA,-4.518224198939436
2021-11-12,ITUB4.SA,-0.2168705204551702
2021-11-12,LREN3.SA,-5.0103148215290165
2021-11-12,MGLU3.SA,-18.315015136602607
2021-11-12,MRVE3.SA,-1.6840383800116987
2021-11-12,PETR4.SA,2.041591691591371
2021-11-12,RADL3.SA,-0.043707586294761125
2021-11-12,SANB11.SA,0.9518612650055935
2021-11-12,SBSP3.SA,-2.382898379503362
2021-11-12,SMFT3.SA,-0.9494787571513008
2021-11-12,TIMS3.SA,-0.3799679242384557
2021-11-12,VALE3.SA,0.42641756119645713
2021-11-12,VIVT3.SA,0.1422219040681183
2021-11-16,AMER3.SA,-8.770055173110137
2021-11-16,B3SA3.SA,-2.2988749693708455
2021-11-16,BBAS3.SA,-1.3930243368834305
2021-11-16,BBDC4.SA,-0.1449850605140579
2021-11-16,BBSE3.SA,0.3466403647940597
2021-11-16,BPAC11.SA,-3.9947229720668
2021-11-16,CEAB3.SA,-4.145079919788774
2021-11-16,CVCB3.SA,-6.570225083286774
2021-11-16,CYRE3.SA,-5.845372108485025
2021-11-16,EZTC3.SA,-6.711743075445287
2021-11-16,ITUB4.SA,-1.0435116105857456
2021-11-16,LREN3.SA,-3.164749777120146
2021-11-16,MGLU3.SA,-12.645742367277514
2021-11-16,MRVE3.SA,-4.812398946303976
2021-11-16,PETR4.SA,1.0374197219568781
2021-11-16,RADL3.SA,0.8562979105352309
2021-11-16,SANB11.SA,-2.1143147814358887
2021-11-16,SBSP3.SA,-2.1081737992343474
2021-11-16,SMFT3.SA,-3.485856431643053
2021-11-16,TIMS3.SA,-1.2204200523094455
2021-11-16,VALE3.SA,-2.8843256546790763
2021-11-16,VIVT3.SA,0.4464534440619117
2021-11-17,AMER3.SA,-2.5791335577336705
2021-11-17,B3SA3.SA,-0.7058720671171304
2021-11-17,BBAS3.SA,-1.412703642430535
2021-11-17,BBDC4.SA,0.43558671720771436
2021-11-17,BBSE3.SA,-2.1157291356474373
2021-11-17,BPAC11.SA,-4.5724788739589295
2021-11-17,CEAB3.SA,-5.270262423503569
2021-11-17,CVCB3.SA,-2.0645216531542276
2021-11-17,CYRE3.SA,-2.6034737057568424
2021-11-17,EZTC3.SA,-2.2256565457393185
2021-11-17,ITUB4.SA,0.39541242150435973
2021-11-17,LREN3.SA,-0.7369382154890469
2021-11-17,MGLU3.SA,-4.825456990164079
2021-11-17,MRVE3.SA,-1.9708775490035246
2021-11-17,PETR4.SA,-2.5302640368238483
2021-11-17,RADL3.SA,1.3496039901678802
2021-11-17,SANB11.SA,0.408662294277895
2021-11-17,SBSP3.SA,-1.671854199495515
2021-11-17,SMFT3.SA,-2.5282071779508253
2021-11-17,TIMS3.SA,-1.003862283922552
2021-11-17,VALE3.SA,-2.005155291897065
2021-11-17,VIVT3.SA,-0.48484493292670905
2021-11-18,AMER3.SA,0.4211787989017557
2021-11-18,B3SA3.SA,-1.5008000078106876
2021-11-18,BBAS3.SA,-0.7506366953385801
2021-11-18,BBDC4.SA,-0.9637961154260521
2021-11-18,BBSE3.SA,0.2646756120954441
2021-11-18,BPAC11.SA,0.04790028340744268
2021-11-18,CEAB3.SA,3.566332009198936
2021-11-18,CVCB3.SA,-0.46113217502020687
2021-11-18,CYRE3.SA,-0.4112364902864707
2021-11-18,EZTC3.SA,1.2175640600688764
2021-11-18,ITUB4.SA,-1.6630510047017433
2021-11-18,LREN3.SA,2.808251169736664
2021-11-18,MGLU3.SA,-3.0205027324840206
2021-11-18,MRVE3.SA,0.7867193539031092
2021-11-18,PETR4.SA,-0.15049896748109415
2021-11-18,RADL3.SA,-0.6443342845456002
2021-11-18,SANB11.SA,-0.1162939354117487
2021-11-18,SBSP3.SA,-0.778094424418807
2021-11-18,SMFT3.SA,0.04630677414618756
2021-11-18,TIMS3.SA,0.0
2021-11-18,VALE3.SA,-4.107690502967765
2021-11-18,VIVT3.SA,0.7307896650839973
2021-11-19,AMER3.SA,0.5692040460794745
2021-11-19,B3SA3.SA,0.0
2021-11-19,BBAS3.SA,-0.13751675360915705
2021-11-19,BBDC4.SA,-0.097360624744669
2021-11-19,BBSE3.SA,-2.199738219673464
2021-11-19,BPAC11.SA,0.1915917166113612
2021-11-19,CEAB3.SA,8.677684588404322
2021-11-19,CVCB3.SA,1.1250914186132333
2021-11-19,CYRE3.SA,4.0605614081131725
2021-11-19,EZTC3.SA,2.667372128615453
2021-11-19,ITUB4.SA,-0.8455320008043943
2021-11-19,LREN3.SA,1.4756800370328005
2021-11-19,MGLU3.SA,3.114578666202017
2021-11-19,MRVE3.SA,2.2549926075045246
2021-11-19,PETR4.SA,-1.6578601906798052
2021-11-19,RADL3.SA,0.9511341645326521
2021-11-19,SANB11.SA,-0.6111609938061591
2021-11-19,SBSP3.SA,1.5684005086634478
2021-11-19,SMFT3.SA,5.185194923317082
2021-11-19,TIMS3.SA,5.148200617121379
2021-11-19,VALE3.SA,2.7274301739240503
2021-11-19,VIVT3.SA,6.811787209990161
2021-11-22,AMER3.SA,-6.583258962072591
2021-11-22,B3SA3.SA,-2.967119662782336
2021-11-22,BBAS3.SA,-0.5507489729150938
2021-11-22,BBDC4.SA,-1.7048426685981055
2021-11-22,BBSE3.SA,-1.8443468878108327
2021-11-22,BPAC11.SA,-4.780130392680526
2021-11-22,CEAB3.SA,-6.2103978661197985
2021-11-22,CVCB3.SA,-2.945037797730765
2021-11-22,CYRE3.SA,-4.761905525899324
2021-11-22,EZTC3.SA,-4.737655044089994
2021-11-22,ITUB4.SA,0.24776665447168167
2021-11-22,LREN3.SA,-3.5272445602602343
2021-11-22,MGLU3.SA,-4.638627823927866
2021-11-22,MRVE3.SA,-2.6293441167791642
2021-11-22,PETR4.SA,0.996156052009356
2021-11-22,RADL3.SA,-0.04281636800654853
2021-11-22,SANB11.SA,-0.43924614023665987
2021-11-22,SBSP3.SA,-2.0875178186430365
2021-11-22,SMFT3.SA,-3.5651393577464607
2021-11-22,TIMS3.SA,1.7062361717132601
2021-11-22,VALE3.SA,5.559881862182192
2021-11-22,VIVT3.SA,-2.0377405923911796
2021-11-23,AMER3.SA,-0.2232180109481785
2021-11-23,B3SA3.SA,-0.9917273762724332
2021-11-23,BBAS3.SA,4.181047779687774
2021-11-23,BBDC4.SA,1.9326301338720375
2021-11-23,BBSE3.SA,-1.374875854319535
2021-11-23,BPAC11.SA,0.9036048418896492
2021-11-23,CEAB3.SA,-6.756753906841495
2021-11-23,CVCB3.SA,3.776136348959458
2021-11-23,CYRE3.SA,0.1388875084461949
2021-11-23,EZTC3.SA,-2.406404437267029
2021-11-23,IGTI11.SA,-2.9814445345786478
2021-11-23,ITUB4.SA,1.676525942839735
2021-11-23,LREN3.SA,-0.09621055259725342
2021-11-23,MGLU3.SA,-2.71493390446218
2021-11-23,MRVE3.SA,0.08710282893964472
2021-11-23,PETR4.SA,5.462825590117637
2021-11-23,RADL3.SA,1.07109904570859
2021-11-23,SANB11.SA,0.6176471052722343
2021-11-23,SBSP3.SA,0.4964931068326184
2021-11-23,SMFT3.SA,-3.8795198558718935
2021-11-23,TIMS3.SA,1.0940709832847562
2021-11-23,VALE3.SA,2.633532764530777
2021-11-23,VIVT3.SA,-1.7719773271034023
2021-11-24,AMER3.SA,2.2051856752685284
2021-11-24,B3SA3.SA,1.752921296662513
2021-11-24,BBAS3.SA,1.852481018773
2021-11-24,BBDC4.SA,2.5765628177836453
2021-11-24,BBSE3.SA,0.5111196633154735
2021-11-24,BPAC11.SA,2.48757633451524
2021-11-24,CEAB3.SA,-2.1739195993007887
2021-11-24,CVCB3.SA,2.209230164470477
2021-11-24,CYRE3.SA,0.5547795143399759
2021-11-24,EZTC3.SA,-0.7123365470720788
2021-11-24,IGTI11.SA,-0.030217143752464537
2021-11-24,ITUB4.SA,2.673718968483074
2021-11-24,LREN3.SA,-1.7335240062796742
2021-11-24,MGLU3.SA,2.5581438455112737
2021-11-24,MRVE3.SA,-0.522179673145895
2021-11-24,PETR4.SA,2.0503650444493315
2021-11-24,RADL3.SA,-0.5934497771416081
2021-11-24,SANB11.SA,2.016969205943697
2021-11-24,SBSP3.SA,-0.5521626112741429
2021-11-24,SMFT3.SA,-2.041771692837935
2021-11-24,TIMS3.SA,0.649375293356913
2021-11-24,VALE3.SA,2.3208961289954644
2021-11-24,VIVT3.SA,-0.4509501441831709
2021-11-25,AMER3.SA,1.5634763505291582
2021-11-25,B3SA3.SA,1.47660791123847
2021-11-25,BBAS3.SA,5.191780400385149
2021-11-25,BBDC4.SA,0.805682909617067
2021-11-25,BBSE3.SA,2.3116001049631407
2021-11-25,BPAC11.SA,6.019425009214396
2021-11-25,CEAB3.SA,-1.7777663033069935
2021-11-25,CVCB3.SA,6.865858031471395
2021-11-25,CYRE3.SA,4.896557764209275
2021-11-25,EZTC3.SA,5.573961929830995
2021-11-25,IGTI11.SA,5.145119500362227
2021-11-25,ITUB4.SA,0.911535780765127
2021-11-25,LREN3.SA,0.522677846989561
2021-11-25,MGLU3.SA,-1.36054002783903
2021-11-25,MRVE3.SA,4.0244859685538925
2021-11-25,PETR4.SA,4.406081898053338
2021-11-25,RADL3.SA,0.21322415254658722
2021-11-25,SANB11.SA,1.66186901672023
2021-11-25,SBSP3.SA,2.1332621318514544
2021-11-25,SMFT3.SA,3.1507496971021176
2021-11-25,TIMS3.SA,1.8637914298307523
2021-11-25,VALE3.SA,-0.676265692983613
2021-11-25,VIVT3.SA,1.0439193443025685
2021-11-26,AMER3.SA,-6.219210759234073
2021-11-26,B3SA3.SA,-4.769569452432076
2021-11-26,BBAS3.SA,-3.3008326000918187
2021-11-26,BBDC4.SA,-3.996224640414614
2021-11-26,BBSE3.SA,-2.711240244037394
2021-11-26,BPAC11.SA,-4.6703351835281515
2021-11-26,CEAB3.SA,-1.2066390333203891
2021-11-26,CVCB3.SA,-11.064841755691246
2021-11-26,CYRE3.SA,-4.142006596645986
2021-11-26,EZTC3.SA,-2.822809401966264
2021-11-26,IGTI11.SA,-5.626619333433524
2021-11-26,ITUB4.SA,-1.8925103978948532
2021-11-26,LREN3.SA,-4.582383532000989
2021-11-26,MGLU3.SA,-7.3563159327253995
2021-11-26,MRVE3.SA,-4.37342520153231
2021-11-26,PETR4.SA,-3.882538961719617
2021-11-26,RADL3.SA,-3.574490666488739
2021-11-26,SANB11.SA,-4.030433058671711
2021-11-26,SBSP3.SA,-2.2889738704424567
2021-11-26,SMFT3.SA,-8.599634330254712
2021-11-26,TIMS3.SA,-2.3926682347197414
2021-11-26,VALE3.SA,-2.6383013334241645
2021-11-26,VIVT3.SA,-0.8967065689880815
2021-11-29,AMER3.SA,3.250165388541615
2021-11-29,B3SA3.SA,-2.3769285571954124
2021-11-29,BBAS3.SA,0.16255003399796575
2021-11-29,BBDC4.SA,-0.7345827030606267
2021-11-29,BBSE3.SA,-0.6038226480252207
2021-11-29,BPAC11.SA,3.4581969003752766
2021-11-29,CEAB3.SA,-0.7633584148677763
2021-11-29,CVCB3.SA,-2.6755889604432315
2021-11-29,CYRE3.SA,-3.7037166444506386
2021-11-29,EZTC3.SA,-1.398584297965344
2021-11-29,IGTI11.SA,1.645400103381256
2021-11-29,ITUB4.SA,-0.6576050717812865
2021-11-29,LREN3.SA,-1.4305053024918912
2021-11-29,MGLU3.SA,-0.2481473747247387
2021-11-29,MRVE3.SA,-0.9674537861181998
2021-11-29,PETR4.SA,3.512469508917171
2021-11-29,RADL3.SA,-0.22063880696253646
2021-11-29,SANB11.SA,-0.2936932875190479
2021-11-29,SBSP3.SA,0.43922845985855385
2021-11-29,SMFT3.SA,-2.981980848886412
2021-11-29,TIMS3.SA,0.1441947026179058
2021-11-29,VALE3.SA,1.2529207147285781
2021-11-29,VIVT3.SA,-1.0227856779232325
